,ID,Address,Suburb,Rooms,Type,Price,Date,Bathroom,Car,Landsize,Age,Lattitude,Longtitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closest_secondary,secondary_school_ranking
577,ID180960769,50 Newcastle St,PRESTON,2,h,1050000.0,17/06/2017,1.0,1.0,688.0,129.0,-37.74847000000001,145.01193,20013.0,1085.8139242440966,27,False,705.33,5479.67,335.0,Preston South Primary School,400.2597470996921,not ranked,Preston High School,904.2200688209845,not ranked
578,ID202052561,8 Garton St,PORT MELBOURNE,2,h,1080000.0,12/11/2016,1.0,0.0,105.0,109.0,-37.8338,144.9474,20043.0,1779.5929191613568,0,True,659.0,5219.33,338.33,Galilee Regional Catholic Primary School,702.4323325161984,208,Albert Park College,1223.6018831631911,131
579,ID762709842,5 Crew St,YALLAMBIE,3,h,710000.0,19/11/2016,1.0,1.0,616.0,59.0,-37.7306,145.0854,19983.0,1519.6672164546865,35,False,1002.67,4068.0,328.33,Viewbank Primary School,612.0885505438841,238,Viewbank College,1184.1590817383567,96
580,ID577032028,3/37 Highview Dr,DONCASTER,3,u,910000.0,7/11/2016,2.0,2.0,299.0,18.0,-37.7929,145.1338,20042.0,3125.5446771655024,26,False,3081.0,9924.0,906.0,Doncaster Primary School,769.6034814508474,214,Doncaster Secondary College,998.7716128987437,225
581,ID543134908,3 Mantaura Av,TAYLORS LAKES,4,h,704000.0,15/07/2017,2.0,2.0,644.0,29.0,-37.71128,144.80686,20001.0,2312.9091387982744,30,False,502.67,1662.67,118.67,St Mary MacKillop Primary School,433.1981010614799,not ranked,Keilor Downs Secondary College,606.1088387416686,not ranked
582,ID567232251,140 Surrey Rd,BLACKBURN,3,h,1100000.0,12/08/2017,1.0,2.0,492.0,62.0,-37.81169000000001,145.15735,19898.0,1134.2713161400345,30,False,990.0,3070.0,411.0,Blackburn Primary School,545.8207407148329,195,Blackburn High School,672.0629735757035,216
583,ID601263176,6 Clyde Ct,HEIDELBERG,3,h,985000.0,23/09/2017,1.0,2.0,528.0,64.0,-37.74821,145.06933,19936.0,656.5390383734696,33,False,1253.67,7401.33,484.67,Heidelberg Primary School,735.454717340697,109,Our Lady of Mercy College,1092.8356351929478,90
584,ID982449859,1/7 Westwood Dr,BULLEEN,3,u,812500.0,19/11/2016,1.0,1.0,421.0,34.0,-37.7798,145.1023,19896.0,4420.25390687389,29,False,958.67,5673.0,628.0,Boroondara Park Primary School,1660.5131171064284,192,Marcellin College,1814.8059329565035,169
585,ID457602614,4/30 Kenmare St,MONT ALBERT,5,h,1400000.0,10/12/2016,4.0,2.0,355.0,40.0,-37.812,145.1074,19896.0,842.8922052053056,29,False,278.0,489.0,65.0,Mont Albert Primary School,428.1497608997944,135,Box Hill Senior Secondary College,501.2947897617287,not ranked
586,ID356132841,37/3 Herbert St,ST KILDA,1,u,366000.0,18/03/2017,1.0,0.0,0.0,49.0,-37.8706,144.9821,19956.0,1010.444681534255,19,False,1412.0,6364.0,699.33,Yesodei HaTorah College,316.9471551494875,277,Yesodei HaTorah College,316.9471551494875,38
587,ID567038663,1/160 Carlisle St,ST KILDA,2,u,902000.0,25/02/2017,1.0,0.0,0.0,99.0,-37.8681,144.9894,19956.0,392.98863845050107,19,False,1412.0,6364.0,699.33,St Kilda Primary School,238.68602458970182,169,Yesodei HaTorah College,771.5825705999265,38
588,ID441136469,118 Marshall Rd,AIRPORT WEST,3,h,640000.0,1/07/2017,1.0,2.0,219.0,59.0,-37.71655,144.88155,20032.0,3414.105125885508,28,False,1214.67,5603.67,375.33,St Christopher's School,948.6844816137772,274,Penleigh &amp; Essendon Grammar School,1997.9645466668076,not ranked
589,ID567331172,6/37 Stephen St,YARRAVILLE,3,h,940000.0,28/08/2016,2.0,2.0,171.0,12.0,-37.8124,144.8957,19997.0,377.91438827242706,10,False,703.67,1502.0,135.67,St Augustine's School,530.562164796495,not ranked,Gilmore College For Girls,1482.4697456496529,387
590,ID157839411,15A Windsor Av,BENTLEIGH,4,t,1750000.0,12/08/2017,3.0,2.0,429.0,6.0,-37.91582,145.048,19939.0,982.8004823707162,33,False,959.0,4476.67,324.0,Valkstone Primary School,816.4496216704711,134,McKinnon Secondary College,405.3582692024875,48
591,ID128819445,41 Sussex St,YARRAVILLE,3,h,770000.0,3/12/2016,1.0,1.0,138.0,129.0,-37.82,144.891,19996.0,471.33744366769326,12,False,703.67,1502.0,135.67,St Augustine's School,707.5025332193244,not ranked,Gilmore College For Girls,2351.7153995703343,387
592,ID806787791,3/34 Faversham Rd,CANTERBURY,3,t,1843000.0,27/06/2016,2.0,2.0,0.0,24.0,-37.8207,145.0854,19894.0,492.05139814011693,25,False,3703.67,18944.0,2039.33,Chatham Primary School,642.6708137443801,310,Fintona Girls' School,761.3635379665623,not ranked
593,ID664271179,2 Ila St,GLENROY,4,h,1050000.0,22/04/2017,3.0,2.0,715.0,49.0,-37.709,144.9373,20033.0,1709.9157873940396,26,False,1841.67,9184.67,533.33,St Thomas More's School,699.3189802959572,not ranked,Pascoe Vale Girls Secondary College,966.4220499080786,not ranked
594,ID184099727,38 Daisy St,HEATHMONT,3,h,1040000.0,12/08/2017,1.0,1.0,756.0,58.0,-37.82909,145.233,19871.0,1019.5779001044083,42,False,512.0,1119.67,175.67,Great Ryrie Primary School,715.9618334259601,497,Aquinas College,692.6845627964262,151
595,ID686929267,41 Linda St,COBURG,3,h,995000.0,8/04/2017,1.0,1.0,415.0,5.0,-37.7509,144.9591,19966.0,465.49299485138926,19,False,1097.67,5916.0,553.33,St Fidelis' School,673.9684521826703,not ranked,Coburg High School,1656.3267377566765,79
596,ID439680346,37 North St,AIRPORT WEST,3,t,825000.0,19/11/2016,2.0,1.0,293.0,59.0,-37.72,144.8776,20033.0,3873.959449228975,26,False,1202.0,5034.33,333.0,St Christopher's School,604.5086720067867,274,Penleigh &amp; Essendon Grammar School,1496.4618206479606,not ranked
597,ID806528013,371 Waterdale Rd,BELLFIELD,3,u,828000.0,30/07/2016,1.0,0.0,641.0,69.0,-37.7518,145.0457,19935.0,1443.6216149021795,30,False,97.67,243.0,33.0,St Pius X School,545.260748565679,not ranked,Ivanhoe Girls' Grammar School,1502.464599074188,49
598,ID966113682,2/9 Grace St,ESSENDON NORTH,3,t,800000.0,17/06/2017,2.0,1.0,161.0,7.0,-37.73566,144.89368000000005,20036.0,2722.2551429286777,19,False,330.33,1855.0,82.0,St John Bosco's School,979.8787984429188,not ranked,Buckley Park College,1324.8462310115922,123
599,ID254079377,11 Young St,GLEN IRIS,3,h,1910000.0,12/08/2017,2.0,1.0,348.0,59.0,-37.86014,145.04221,19912.0,1127.9849370456382,22,False,2047.67,9171.0,742.33,Malvern Central School,826.1358856714284,68,Sacre Coeur,842.1447998671265,16
600,ID221323094,51 Rankins Rd,KENSINGTON,2,h,765000.0,10/12/2016,1.0,2.0,158.0,54.0,-37.7902,144.9319,20040.0,410.2288472033592,10,False,271.67,771.67,74.0,Kensington Primary School,466.567353458096,116,Kensington Community High School,611.9160259685787,not ranked
601,ID741060328,2/51 Cary St,SUNSHINE NORTH,2,u,429000.0,8/07/2017,1.0,1.0,150.0,69.0,-37.76941,144.82385,20004.0,920.6343779635326,22,False,1412.0,6364.0,699.33,Albion North Primary School,814.5228681510059,not ranked,Braybrook College,2305.1544873523076,139
602,ID286308308,23 Longwood Dr,EPPING,4,h,680000.0,17/06/2017,2.0,2.0,656.0,39.0,-37.63878,145.05577,45795.0,1523.2435656619436,49,False,2006.67,7754.33,1051.33,Meadowglen Primary School,501.1918225061651,not ranked,The Lakes South Morang P-9 School,1806.4501830839972,not ranked
603,ID532014587,34 Matthews St,SUNSHINE,3,h,950000.0,15/10/2016,1.0,4.0,704.0,61.0,-37.7933,144.8409,22241.0,882.6997318630137,14,False,2403.67,5212.33,586.67,Our Lady of the Immaculate Conception School,635.7453137746048,not ranked,Sunshine College,1083.5213353696768,233
604,ID304330959,8 Southey St,BRIGHTON,3,t,1762000.0,17/09/2016,2.0,2.0,483.0,61.0,-37.9075,145.0064,19952.0,442.3711407279512,26,False,2744.33,10289.67,780.0,Brighton Primary School,702.5447001764676,342,Firbank Grammar School,845.3433476035301,29
605,ID316837703,8/75 Hawdon St,HEIDELBERG,2,u,450000.0,12/08/2017,1.0,0.0,2020.0,21.0,-37.75692,145.06426000000005,19935.0,315.0462594851457,30,False,1253.67,7401.33,484.67,St John's School,216.7693410803039,489,Our Lady of Mercy College,313.56539956741,90
606,ID200454971,27 Leander St,FOOTSCRAY,2,h,991000.0,15/07/2017,1.0,1.0,318.0,109.0,-37.79529,144.88453,20023.0,729.0030697183604,12,False,298.0,735.0,154.0,St John's School,85.09562176214854,489,Footscray City College,957.2944785087589,166
607,ID231559117,56 Chapel Rd,MOORABBIN,4,h,921000.0,26/07/2016,1.0,2.0,592.0,29.0,-37.9407,145.0482,19872.0,1023.7564883815393,39,False,71.0,261.0,20.0,St Catherine's School,444.4128344061047,117,Bentleigh Secondary College,1800.8395169462103,230
608,ID176319978,43 Green Av,KINGSBURY,3,h,740000.0,15/07/2017,1.0,2.0,633.0,44.0,-37.71402,145.0314,20009.0,2044.095266806647,35,False,92.33,260.0,36.67,Our Lady of the Way School,388.6265453448459,417,Reservoir High School,928.2774339845162,346
609,ID571687823,72 Daley St,BENTLEIGH,4,h,1281000.0,28/08/2016,1.0,5.0,594.0,79.0,-37.9206,145.0383,19939.0,371.58851800384497,33,False,925.67,4701.33,308.67,St Paul's School,372.415134523856,211,Our Lady of the Sacred Heart College,588.2226514880252,not ranked
610,ID554740004,3/2 Cawkwell St,MALVERN,3,t,1390000.0,14/05/2016,2.0,1.0,227.0,24.0,-37.8577,145.0406,19911.0,933.1047535841185,20,False,610.0,1743.67,228.0,Malvern Central School,576.4314609231649,68,De La Salle College,739.7663539700634,115
611,ID252153265,112 Baroda St,TRAVANCORE,4,h,2070000.0,12/08/2017,3.0,2.0,291.0,79.0,-37.77784000000001,144.93482,20040.0,1174.5446215256704,10,False,1021.67,5132.0,325.0,Flemington Primary School,325.19441550878884,341,Mount Alexander 7-12 College,500.0596610672614,not ranked
612,ID985429970,1109/800 Chapel St,SOUTH YARRA,2,u,857000.0,1/07/2017,2.0,2.0,0.0,19.0,-37.83613,144.99661,19959.0,455.44496548398774,12,False,1245.0,3886.0,447.67,Richmond Primary School,761.7818125459584,260,Melbourne High School,137.9714624229348,2
613,ID519742245,40 Federation La,ABBOTSFORD,3,h,850000.0,4/03/2017,2.0,1.0,94.0,119.0,-37.7969,144.9969,19975.0,330.99276527913304,14,False,1214.67,5603.67,375.33,Clifton Hill Primary School,845.4078555713321,144,Collingwood College,880.9144226334046,359
614,ID620227052,137 Doncaster Rd,BALWYN NORTH,3,h,1900000.0,19/08/2017,1.0,1.0,912.0,64.0,-37.79351,145.07655,19893.0,3472.4858770055926,23,False,959.0,4476.67,324.0,Balwyn North Primary School,357.63992433782,142,Balwyn High School,484.53763923853865,44
615,ID884073088,125 Bignell Rd,BENTLEIGH EAST,3,h,1410000.0,24/06/2017,2.0,3.0,722.0,59.0,-37.93179,145.06957,19937.0,2896.68166329428,37,False,959.0,4476.67,324.0,East Bentleigh Primary School,302.60886662972143,not ranked,St James' College,612.6056353863182,not ranked
616,ID745382807,89 Sterling Dr,KEILOR EAST,4,h,680000.0,23/04/2016,2.0,2.0,545.0,2.0,-37.742,144.8523,20003.0,4138.12131945662,25,False,555.67,1129.0,160.67,St Peter's School,674.2351783747092,345,Essendon Keilor College,1553.7329327265409,460
617,ID677654332,39 Elizabeth St,NEWPORT,3,h,930000.0,10/09/2016,1.0,1.0,307.0,99.0,-37.8389,144.8779,19994.0,657.0138859754234,16,False,71.0,261.0,20.0,Newport Lakes Primary School,65.86384168293638,228,Bayside P-12 College,2189.288427631535,243
618,ID217851631,157 Swanston St,TEMPLESTOWE LOWER,4,h,990000.0,6/08/2016,2.0,2.0,652.0,46.0,-37.7573,145.0994,19936.0,3338.706677747356,33,False,2403.67,5212.33,586.67,Templestowe Valley Primary School,952.5051256574386,313,Viewbank College,2117.7537427074044,96
619,ID995677961,1/15 Delaware St,RESERVOIR,3,h,600000.0,23/04/2016,2.0,2.0,0.0,89.0,-37.7208,145.0148,20010.0,813.7368757526853,33,False,824.67,1890.33,159.33,Reservoir East Primary School,626.394032557654,not ranked,Reservoir High School,1328.2681096553047,346
620,ID852090895,40 View St,GLENROY,3,h,525000.0,16/04/2016,1.0,1.0,665.0,69.0,-37.6966,144.9331,20031.0,1528.1393551918936,30,False,1683.67,8938.67,509.33,Glenroy Private,362.3533169912982,not ranked,Glenroy Private,362.3533169912982,not ranked
621,ID431778226,29 Piccadilly Ct,GREENVALE,4,h,810000.0,24/06/2017,2.0,3.0,990.0,5.0,-37.6579,144.90523000000005,44817.0,1867.4635636775613,34,False,512.0,1119.67,175.67,Bethal Primary School,1118.7582031443965,not ranked,St Mary's Coptic Orthodox College,2301.3051370913017,not ranked
622,ID654305796,1/569 Camberwell Rd,CAMBERWELL,2,h,950000.0,4/06/2016,1.0,2.0,230.0,25.0,-37.8448,145.0723,19850.0,300.56817562766616,27,False,3703.67,18944.0,2039.33,St Cecilia's School,897.3088982296315,50,Siena College Ltd,1533.9989949131802,not ranked
623,ID948992695,126/69 Dorcas St,SOUTH MELBOURNE,3,u,862000.0,10/09/2016,2.0,2.0,0.0,18.0,-37.8311,144.9679,22238.0,1426.6614660359621,6,False,1100.67,3636.33,457.33,Melbourne Grammar School,854.55941763235,79,Victorian College Of The Arts Secondary School,421.92108690993126,not ranked
624,ID300440951,6/40 Batman St,WEST MELBOURNE,3,t,1130000.0,18/06/2016,2.0,2.0,116.0,17.0,-37.8102,144.9515,19841.0,415.6482326459551,2,False,584.33,2731.67,211.67,North Melbourne Primary School,1278.727900742744,182,Ozford College,394.50818690765936,530
625,ID968559670,7/234 Roden St,WEST MELBOURNE,3,t,1171000.0,20/05/2017,2.0,1.0,650.0,9.0,-37.8098,144.9448,22239.0,484.4153376434823,7,False,647.0,2861.33,222.67,North Melbourne Primary School,1334.6350142320302,182,Simonds Catholic College,828.8755171691226,262
626,ID562814598,11/19 Brindisi St,MENTONE,2,u,640000.0,8/07/2017,1.0,1.0,128.0,47.0,-37.98346,145.06313,19865.0,251.82700171489515,45,False,50.33,68.0,12.0,Mentone Primary School,428.5520929686477,not ranked,Kilbreda College,239.3149981174299,145
627,ID391856823,148 Adderley St,WEST MELBOURNE,3,h,1370000.0,24/06/2017,1.0,0.0,121.0,18.0,-37.80973,144.9472,22239.0,628.7766904633196,7,False,647.0,2861.33,222.67,North Melbourne Primary School,1260.926144105146,182,Simonds Catholic College,651.8464012595357,262
628,ID333914502,23 Overland Dr,VERMONT SOUTH,4,h,1208000.0,17/06/2017,2.0,2.0,785.0,44.0,-37.86343,145.18542,19873.0,2723.2589941068004,42,False,281.67,524.33,75.33,Camelot Rise Primary School,291.8058688203673,36,Highvale Secondary College,787.2285685520685,138
629,ID672455027,5 Noone St,CLIFTON HILL,2,h,980000.0,16/09/2017,1.0,1.0,189.0,64.0,-37.79335,144.98911,19974.0,762.0063687723823,16,False,1097.67,5916.0,553.33,Clifton Hill Primary School,116.59874501356813,144,Fitzroy High School,950.3389594914843,248
630,ID459569884,1 Jacaranda St,OAK PARK,3,h,770000.0,17/09/2016,2.0,2.0,382.0,59.0,-37.7152,144.9165,20033.0,537.588640449031,26,False,136.33,302.67,42.0,Oak Park Primary School,133.48003313947595,not ranked,Glenroy Secondary College,1387.5526660353282,511
631,ID215417490,6/47 Railway Pl W,FLEMINGTON,2,u,360000.0,10/12/2016,1.0,1.0,0.0,129.0,-37.7826,144.9273,20040.0,546.5944402005881,10,False,1923.67,8979.33,620.33,St Brendan's School,454.0902957816769,not ranked,Mount Alexander 7-12 College,524.5088309648472,not ranked
632,ID116692517,61 Dent St,ASHBURTON,4,h,2650000.0,3/09/2016,3.0,2.0,753.0,4.0,-37.8669,145.0767,19847.0,304.0768400645227,32,False,1654.0,9119.67,550.0,St Michael's School,594.6268039752684,155,Korowa Anglican Girls' School,2031.489093629688,13
633,ID436859015,154 Hudsons Rd,SPOTSWOOD,4,h,1315000.0,18/06/2016,2.0,3.0,830.0,99.0,-37.829,144.8807,19995.0,494.98331235022107,14,False,1100.67,3636.33,457.33,Spotswood Primary School,185.43466016971433,not ranked,Bayside P-12 College,3219.354670341287,243
634,ID275319050,78 Emo Rd,MALVERN EAST,4,h,2355000.0,3/12/2016,2.0,3.0,0.0,104.0,-37.8755,145.0523,22248.0,886.1786974445025,20,False,610.0,1743.67,228.0,St Mary's School,281.8784379349473,159,Sacre Coeur,1531.6128071283522,16
635,ID850162478,16 Walker Rd,MOUNT WAVERLEY,3,h,1406000.0,29/07/2017,2.0,2.0,660.0,59.0,-37.86198,145.139,19875.0,1763.159169962258,36,True,1471.0,7759.67,779.67,Mount Waverley North Primary School,703.0898088032635,152,Mount Waverley Secondary College,985.5213188810712,not ranked
636,ID298331218,45 William St,ABBOTSFORD,2,h,1172500.0,13/08/2016,1.0,1.0,195.0,10.0,-37.8084,144.9973,19977.0,477.1480793051264,11,False,1202.0,5034.33,333.0,Abbotsford Primary School,147.93138982764398,not ranked,Collingwood College,849.3207306939117,359
637,ID193268065,200 Railway Pde,NOBLE PARK,3,h,650000.0,8/07/2017,1.0,1.0,637.0,104.0,-37.97593,145.18931,19889.0,327.633080376646,46,False,84.67,371.67,13.0,Yarraman Oaks Primary School,657.3337331135167,not ranked,Noble Park Secondary College,881.2219392832006,439
638,ID656739458,22 Greenglade Ct,BLACKBURN NORTH,4,h,1300000.0,19/08/2017,2.0,2.0,543.0,13.0,-37.80651,145.16457,19899.0,1812.4854855013282,32,False,5.0,73.0,1.0,St Philip's School,217.7305763054236,269,Blackburn High School,1360.446670065833,216
639,ID713663846,3/121 Wellington St,FLEMINGTON,2,u,476000.0,15/10/2016,1.0,1.0,0.0,49.0,-37.783,144.93200000000004,20040.0,550.216046060587,10,True,1923.67,8979.33,620.33,St Brendan's School,190.30431392907937,not ranked,Mount Alexander 7-12 College,143.78583396463375,not ranked
640,ID752039683,1/60 Budd St,COLLINGWOOD,3,t,897500.0,14/05/2016,2.0,1.0,82.0,24.0,-37.7961,144.9873,19975.0,715.23420595713,14,False,1071.33,5783.67,419.67,Clifton Hill Primary School,455.4698962671957,144,Collingwood College,816.3772850389333,359
641,ID655054145,2/90 Victory St,KEILOR PARK,3,u,501000.0,12/11/2016,1.0,1.0,255.0,28.0,-37.7243,144.8533,20002.0,5216.772888414444,27,False,922.67,5201.0,296.67,Penleigh &amp; Essendon Grammar School,1736.1876060451377,126,Penleigh &amp; Essendon Grammar School,1736.1876060451377,not ranked
642,ID460206144,18 Grant St,MALVERN EAST,4,h,2960000.0,22/08/2016,2.0,4.0,798.0,21.0,-37.8719,145.0511,22248.0,975.0613258822726,20,False,610.0,1743.67,228.0,St Mary's School,202.71597549425206,159,Sacre Coeur,1130.29593492066,16
643,ID282850333,16/384 Toorak Rd,SOUTH YARRA,2,u,550000.0,14/05/2016,1.0,1.0,0.0,49.0,-37.8406,145.0035,19947.0,460.01099959186286,16,False,1100.67,3636.33,457.33,Toorak Primary School,752.1113176214301,83,Melbourne High School,833.1272776017096,2
644,ID849909034,7 Kenneth St,PRESTON,3,h,1100000.0,4/03/2017,2.0,3.0,490.0,69.0,-37.7413,145.0203,20012.0,1765.4075929183841,29,False,705.33,5479.67,335.0,Preston North East Primary School,1221.6885851686627,not ranked,Northern College of the Arts and Technology,467.03510702899666,not ranked
645,ID674012543,235 Nicholson St,BRUNSWICK EAST,1,h,1185000.0,13/05/2017,1.0,0.0,365.0,6.0,-37.7667,144.9802,20016.0,1372.7206095224844,22,False,817.67,1779.67,181.0,Brunswick East Primary School,160.0331285900947,not ranked,Northcote High School,1178.3609486321352,178
646,ID471254863,430 Balwyn Rd,BALWYN NORTH,5,h,1875000.0,27/06/2016,3.0,2.0,842.0,58.0,-37.7854,145.0869,19934.0,3782.313348129766,29,False,925.67,4701.33,308.67,Boroondara Park Primary School,457.7991131205425,192,Marcellin College,1239.039222543121,169
647,ID971024742,304/253 Bridge Rd,RICHMOND,2,u,630000.0,29/04/2017,2.0,1.0,3512.0,8.0,-37.8183,144.9979,19978.0,680.8714373942611,9,False,885.0,1901.0,227.67,Richmond West Primary School,554.0355748375139,452,Lynall Hall Community School,433.5650092527256,559
648,ID995394916,36 Bossington St,OAKLEIGH SOUTH,3,h,1218500.0,17/06/2017,1.0,2.0,673.0,69.0,-37.91693,145.08739,19916.0,1470.5838539789822,31,False,142.0,344.67,39.33,Oakleigh South Primary School,957.0304205940856,8,South Oakleigh Secondary College,635.371904386341,not ranked
649,ID669293824,33 Nelson St,RINGWOOD,4,h,1335000.0,16/09/2017,1.0,0.0,697.0,39.0,-37.81169000000001,145.22243999999995,19902.0,740.1591268342346,38,False,119.33,452.33,22.0,Ringwood Heights Primary School,949.6086219957098,318,Ringwood Secondary College,1567.832713215435,185
650,ID391060347,9 Gildan St,BALWYN NORTH,3,h,2000000.0,28/08/2016,1.0,2.0,75100.0,22.0,-37.8002,145.07,19892.0,2864.627335273013,21,False,925.67,4701.33,308.67,Balwyn North Primary School,731.9639697166181,142,Balwyn High School,650.1894007883969,44
651,ID339578023,25 Hardy St,BRUNSWICK,4,h,1500000.0,3/12/2016,3.0,1.0,365.0,129.0,-37.7624,144.9671,19967.0,579.1518192320908,17,False,703.67,1502.0,135.67,St Margaret Mary's School,431.47982231684847,483,Sydney Road Community School,932.6736973124621,447
652,ID553510112,48 Vine St,MOONEE PONDS,4,h,1200000.0,16/09/2017,1.0,1.0,455.0,99.0,-37.76913,144.93236000000005,20039.0,1154.4067634483506,12,False,313.33,545.33,65.67,Moonee Ponds Primary School,646.764902847937,225,Mount Alexander 7-12 College,1451.8366255144117,not ranked
653,ID307054018,16 Pine St,HAWTHORN,3,h,1712000.0,12/11/2016,1.0,1.0,342.0,119.0,-37.814,145.0212,19905.0,883.8819794358493,14,False,1144.33,6845.67,375.67,Hawthorn West Primary School,724.244622766078,125,Xavier College,871.2007529815326,53
654,ID392966593,1B Hepburn St,HAWTHORN,3,h,1780000.0,18/03/2017,3.0,2.0,88.0,8.0,-37.824,145.0427,19903.0,328.93562500873713,18,False,1253.67,7401.33,484.67,Glenferrie Primary School,767.2883594865215,62,Swinburne Senior Secondary College,191.230857046663,not ranked
655,ID250656654,3/3 First St,BLACK ROCK,3,u,945000.0,23/09/2017,2.0,2.0,749.0,39.0,-37.97676,145.01851000000005,19948.0,3186.611433720854,36,False,2524.33,12864.67,738.67,St Joseph's School,419.0692061319896,113,Beaumaris Secondary College,1378.1139649793272,not ranked
656,ID491103680,46 Eglinton St,MOONEE PONDS,4,h,1525000.0,26/08/2017,3.0,1.0,233.0,49.0,-37.76884,144.91708,20038.0,393.929987642487,14,False,313.33,545.33,65.67,Moonee Ponds West Primary School,681.7117250160225,not ranked,Lowther Hall Anglican Grammar School,1011.408887644748,not ranked
657,ID785674779,6 Hamilton St,KEW EAST,2,h,1840000.0,12/08/2017,2.0,2.0,697.0,69.0,-37.7976,145.04816,19931.0,2604.365029602953,25,False,288.0,712.0,75.67,Kew East Primary School,152.76565607865064,127,Kew High School,1356.2561997027335,124
658,ID208486388,24 Gadd St,OAKLEIGH,5,h,1351000.0,13/05/2017,3.0,2.0,707.0,64.0,-37.9098,145.097,19916.0,490.2285514788823,31,False,938.33,6892.67,553.33,Huntingdale Primary School,595.3330102486435,454,Sacred Heart Girls' College,1281.453360177695,93
659,ID560250285,2/28 Walsh St,SOUTH YARRA,3,t,1715000.0,28/08/2016,2.0,2.0,0.0,49.0,-37.8374,144.9852,19959.0,638.6635625792361,12,False,1100.67,3636.33,457.33,Christ Church Grammar School,179.12128800380805,14,Melbourne Girls Grammar,636.3559042474928,21
660,ID329958671,13/14 Newry St,WINDSOR,2,u,450000.0,13/08/2016,1.0,1.0,1057.0,45.0,-37.8552,145.0005,19957.0,750.0224480364707,17,False,1002.67,4068.0,328.33,Windsor Primary School,483.05084607707926,not ranked,Christian Brothers' College St Kilda,556.3541568993339,not ranked
661,ID699899675,24 Howard St,GLEN IRIS,4,h,2825000.0,3/09/2017,2.0,2.0,728.0,119.0,-37.85541,145.0639,19835.0,661.1388114280611,24,False,2047.67,9171.0,742.33,Glen Iris Primary School,591.2798342032563,120,Korowa Anglican Girls' School,1056.1402050721429,13
662,ID899905499,25 High St,WATSONIA,3,h,895000.0,29/04/2017,1.0,2.0,775.0,69.0,-37.7075,145.0807,19984.0,471.5779589219302,38,False,281.67,524.33,75.33,Watsonia Primary School,549.9574789857851,not ranked,Loyola College,456.8530172183794,206
663,ID601926201,989 Drummond St,CARLTON NORTH,3,h,2950000.0,7/05/2016,1.0,2.0,499.0,109.0,-37.7811,144.9715,19969.0,1314.5399712911822,14,False,3703.67,18944.0,2039.33,Brunswick South Primary School,281.8606898661766,448,Princes Hill Secondary College,627.9047558103525,not ranked
664,ID699899599,11/22 Charnwood Cr,ST KILDA,1,u,481000.0,29/07/2017,1.0,1.0,0.0,79.0,-37.85984000000001,144.9867,19957.0,630.5330691412371,17,True,1412.0,6364.0,699.33,St Michael's Grammar School,427.30400951029503,275,St Michael's Grammar School,427.30400951029503,58
665,ID117301366,52 Bulli St,MOORABBIN,3,h,1417250.0,4/02/2016,2.0,2.0,653.0,69.0,-37.9418,145.0549,19872.0,1360.8333561991449,39,False,71.0,261.0,20.0,Southmoor Primary School,194.3849661481729,26,Bentleigh Secondary College,1664.2704005216556,230
666,ID838798601,15/405 Dandenong Rd,ARMADALE,1,u,280000.0,10/09/2016,1.0,1.0,0.0,44.0,-37.8619,145.0185,19945.0,610.7378993658158,19,False,2489.67,11817.33,1268.67,The King David School,813.7670850649998,140,The King David School,813.7670850649998,27
667,ID807791043,118 Wood St,PRESTON,3,h,1020000.0,13/05/2017,2.0,2.0,670.0,84.0,-37.7353,145.0232,20011.0,1955.4431350556852,31,False,705.33,5479.67,335.0,Preston North East Primary School,604.858023247209,not ranked,Northern College of the Arts and Technology,564.2550468720677,not ranked
668,ID229652140,20 Ajax St,BALWYN NORTH,4,h,1620000.0,16/07/2016,2.0,1.0,654.0,59.0,-37.7885,145.0854,19896.0,3871.2567598362416,29,False,925.67,4701.33,308.67,Boroondara Park Primary School,242.85152331171926,192,Balwyn High School,1288.9587535713447,44
669,ID952374182,53/781 Whitehorse Rd,MONT ALBERT,2,u,725000.0,19/11/2016,2.0,2.0,0.0,14.0,-37.8161,145.1098,19896.0,527.3433484814376,29,False,278.0,489.0,65.0,Mont Albert Primary School,707.0906647544949,135,Box Hill Senior Secondary College,785.4700951706373,not ranked
670,ID154149135,2 Fordham Rd,RESERVOIR,4,h,741000.0,6/05/2017,1.0,2.0,659.0,8.0,-37.7148,145.019,20010.0,1082.240988961199,33,False,885.0,1901.0,227.67,St Stephen's School,360.21634910367527,not ranked,Reservoir High School,1260.603678304703,346
671,ID143125954,9 Darvall St,ROSANNA,3,h,1100000.0,27/05/2017,2.0,2.0,468.0,34.0,-37.74088,145.06285,19936.0,365.21852128570504,33,False,885.0,1901.0,227.67,Rosanna Primary School,610.589528592909,367,Charles La Trobe P-12 College,1376.8095676862765,465
672,ID181865412,33 Joy St,BRAYBROOK,4,h,856500.0,19/11/2016,2.0,2.0,599.0,11.0,-37.7896,144.8559,20022.0,1240.2317916935485,15,False,2744.33,10289.67,780.0,Dinjerra Primary School,233.767399526549,not ranked,Caroline Chisholm Catholic College,658.6784872108327,not ranked
